1.07	1.23	1.12	0.94	0.98	0.89	1.05	1.08	0.78	0.99	
0.86	4.50	4.50	0.78	0.84	0.79	0.89	0.76	0.55	2.45	
0.66	0.64	0.64	0.67	0.75	0.72	0.86	0.80	0.67	0.69	
0.73	0.75	0.66	0.66	0.70	0.74	0.82	4.50	0.81	0.57	
0.77	1.13	0.73	0.67	0.68	0.68	0.70	0.06	0.41	4.50	
0.57	0.61	4.50	0.59	0.58	0.89	1.55	1.57	0.79	0.52	
0.89	0.35	0.41	1.13	0.59	0.53	0.58	0.53	0.57	1.16	
0.79	0.33	0.46	0.47	0.53	1.08	0.52	1.42	0.93	1.41	
1.11	0.48	0.48	0.46	0.52	0.52	1.55	1.44	0.92	1.42	
1.10	2.45	2.44	0.45	0.52	0.48	0.73	1.08	1.27	1.06	
1.16	0.43	0.44	0.43	0.53	0.46	1.39	1.42	0.93	0.49	
0.41	0.46	0.47	0.44	0.54	0.47	1.44	1.43	0.50	0.89	
0.54	0.49	1.84	0.49	0.55	0.51	0.55	1.20	1.15	1.19	
0.56	0.56	0.56	0.52	0.88	0.54	1.41	0.97	1.38	0.95	
1.11	0.59	0.57	0.61	0.60	0.60	1.55	1.42	0.60	1.74	
0.63	0.60	4.50	0.59	0.57	0.61	0.57	1.57	0.50	1.85	
1.11	0.65	0.59	1.03	0.55	0.64	1.55	1.55	0.48	0.52	
1.14	4.50	1.45	1.12	1.30	0.69	0.39	0.39	0.44	0.41	
1.11	1.48	1.13	1.13	1.10	0.94	1.42	1.04	0.25	0.97	
1.11	1.49	1.44	1.12	1.11	1.28	1.11	1.26	1.09	1.19	
1.11	1.47	1.44	1.23	1.15	1.22	1.16	1.21	1.13	1.20	
1.13	1.48	1.46	1.15	1.05	1.33	1.07	1.29	1.05	1.29	
1.12	1.48	1.45	0.94	1.41	0.97	1.44	0.96	1.38	0.97	
1.11	1.49	1.14	1.12	1.02	1.36	1.06	1.32	1.03	1.30	
1.10	1.47	1.46	1.11	1.29	1.08	1.30	1.09	1.27	1.06	
1.11	1.49	1.46	1.12	1.00	1.39	0.99	1.37	0.98	1.35	
1.13	1.48	1.13	1.13	1.26	1.01	1.37	1.02	1.33	1.00	
